Sample_file	Genome_file	Taxonomic_abundance	Sequence_abundance	Adjusted_ANI	Eff_cov	ANI_5-95_percentile	Eff_lambda	Lambda_5-95_percentile	Median_cov	Mean_cov_geq1	Containment_ind	Naive_ANI	kmers_reassigned	Contig_name
trimmed_read1_3001206722-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/002/959/915/GCF_002959915.1_genomic.fna.gz	2.0810	1.7128	97.60	0.154	96.83-98.54	0.154	0.11-0.19	1	1.085	579/8644	91.65	5	NZ_PPDE01000010.1 Veillonella atypica KON strain ATCC 17744 Contig_10_len_79726, whole genome shotgun sequence
trimmed_read1_3001206722-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/308/055/GCF_000308055.1_genomic.fna.gz	1.8784	1.4147	95.07	0.139	93.71-96.43	0.139	0.08-0.21	1	1.065	216/8005	89.00	9	NZ_CAGY01000010.1 Actinomyces sp. ph3, whole genome shotgun sequence
trimmed_read1_3001206722-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/188/295/GCF_000188295.1_genomic.fna.gz	1.7486	1.3229	95.02	0.129	93.67-96.47	0.129	0.07-0.20	1	1.070	199/8001	88.77	351	NZ_GL831112.1 Streptococcus vestibularis ATCC 49124 SCAFFOLD1, whole genome shotgun sequence
trimmed_read1_3001206722-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/729/805/GCF_001729805.1_genomic.fna.gz	1.7158	3.3966	96.52	0.127	95.72-97.28	0.127	0.10-0.16	1	1.071	827/20831	90.12	672	NZ_CP017184.1 Enterobacter roggenkampii strain DSM 16690 chromosome, complete genome
trimmed_read1_3001206722-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/900/187/995/GCF_900187995.1_genomic.fna.gz	1.6656	2.4539	95.13	0.123	94.09-96.09	0.123	0.09-0.18	1	1.058	380/15454	88.73	41	NZ_FZNZ01000087.1 Prevotella jejuni strain DSM 26989, whole genome shotgun sequence
trimmed_read1_3001206722-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/813/295/GCF_001813295.1_genomic.fna.gz	1.5680	1.4158	96.82	0.116	95.61-98.02	0.116	0.08-0.17	1	1.087	390/9718	90.15	139	NZ_KV811999.1 Streptococcus sp. HMSC072G04 Scaffold0, whole genome shotgun sequence
trimmed_read1_3001206722-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/434/335/GCF_001434335.1_genomic.fna.gz	1.5008	1.2600	96.65	0.111	95.14-97.98	0.111	0.07-0.17	1	1.052	324/8883	89.87	6	NZ_AZFM01000001.1 Lactobacillus kalixensis DSM 16043 Scaffold1, whole genome shotgun sequence
trimmed_read1_3001206722-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/584/685/GCF_003584685.1_genomic.fna.gz	1.4974	1.1721	97.47	0.110	96.27-98.66	0.110	0.07-0.17	1	1.068	385/8152	90.62	1	NZ_AP018549.1 Lactobacillus paragasseri strain JCM 5343 chromosome, complete genome
trimmed_read1_3001206722-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/001/553/935/GCF_001553935.1_genomic.fna.gz	1.1122	1.3673	97.62	0.082	96.30-98.63	0.082	0.06-0.12	1	1.066	487/13056	89.93	0	NZ_CP014232.1 Actinomyces oris strain T14V chromosome, complete genome
trimmed_read1_3001206722-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/900/549/805/GCA_900549805.1_genomic.fna.gz	1.0896	0.5757	97.66	0.080	95.75-99.71	0.080	0.04-0.15	1	1.039	207/5577	89.92	0	URPV01000001.1 uncultured Veillonella sp. isolate UMGS1231 genome assembly, contig: NODE_62_length_79920_cov_5.666420, whole genome shotgun sequence
trimmed_read1_3001206722-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCA/900/555/335/GCA_900555335.1_genomic.fna.gz	0.9680	0.4637	96.52	0.071	93.43-97.91	0.071	0.05-0.17	1	1.051	117/5094	88.54	0	USKU01000001.1 uncultured Atopobium sp. isolate UMGS1817 genome assembly, contig: NODE_266_length_57989_cov_6.479011, whole genome shotgun sequence
trimmed_read1_3001206722-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/006/742/205/GCF_006742205.1_genomic.fna.gz	0.6352	0.6228	98.17	0.047	95.98-99.80	0.047	0.02-0.09	1	1.023	262/10141	88.88	0	NZ_AP019721.1 Staphylococcus epidermidis strain NBRC 100911 chromosome, complete genome
trimmed_read1_3001206722-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/003/030/305/GCF_003030305.1_genomic.fna.gz	0.6098	0.6147	99.60	0.045	97.87-101.99	0.045	0.02-0.08	1	1.032	411/10561	90.06	0	NZ_CP023676.1 Cutibacterium acnes strain ATCC 6919 chromosome, complete genome
trimmed_read1_3001206722-DNA.fastq.gz	gtdb_genomes_reps_r220/database/GCF/000/315/425/GCF_000315425.1_genomic.fna.gz	0.6060	1.5022	97.49	0.045	95.87-99.70	0.045	0.02-0.07	1	1.026	504/25322	88.13	0	NZ_JH992922.1 Massilia timonae CCUG 45783 supercont1.1, whole genome shotgun sequence
